"Gene","Non-unique Gene name","Annotation","No. isolates","No. sequences","Avg sequences per isolate","Genome Fragment","Order within Fragment","Accessory Fragment","Accessory Order with Fragment","QC","Min group size nuc","Max group size nuc","Avg group size nuc","15682_1#70","15682_2#57","15682_2#42","11658_1#82","15531_6#72","13415_4#57","13414_8#4","23164_8#84","22841_4#172","22841_4#156","22841_3#78","22841_2#84","22841_2#77","22841_2#37","22841_2#24","22841_1#45","22027_1#147","21999_8#90","21999_7#155","21999_7#112","17966_5#145","17966_5#133","17175_7#82","17175_6#8","17175_4#89","17175_4#59","17175_4#57","17150_5#14","17150_4#91","17059_8#70","17059_8#59","15995_2#73","15995_2#40","15995_2#27","15995_2#188","15995_1#36","15995_1#2","15995_1#145","15874_1#51","15841_1#73","15841_1#31","15608_2#88","15608_2#52","14913_7#71","14913_3#50","14913_2#5","14673_4#46","14673_3#40","14673_3#34","14673_2#87","14673_2#59","14673_2#31","14673_1#83","14673_1#75","14673_1#58","14566_6#80","14566_5#11","14566_4#52","14257_1#7","13710_2#67","13710_2#21","13710_2#17","13414_3#21","13414_2#11","13414_1#92","13414_1#90","13414_1#89","13414_1#86","13414_1#70","13414_1#65","12837_1#52","12299_1#87","12291_4#83","12291_4#76","11826_1#71","11679_1#19","11511_8#30","21999_7#168","19084_8#72","11679_1#84","11658_2#9","11657_8#54","18090_1#123","22667_7#138","22667_7#131","19084_7#49","17138_5#34","16288_6#61","16288_4#61","17138_4#55","22841_3#170","22841_1#82"
"pstC_1","","phosphate transport protein PstC",81,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","1","1","1",""
"pcrA","","ATP-dependent DNA helicase PcrA",81,"","","","","","","",1,1,1,"1","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","","1","","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_1061","lytA_6","autolysin",80,"","","","","","","",1,1,1,"1","1","1","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","1","1",""
"group_12521","","hypothetical protein",80,"","","","","","","",1,1,1,"1","1","1","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","","1","1","1","","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",""
"group_2161","lytB_1","choline binding protein",80,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","","1","1","1","","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","","1","","1","1","1","","","1","1","1","1"
"group_7543","pabB","chorismate binding enzyme para-aminobenzoate synthetase",80,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","","1","1","1","","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","","1","","1","1","1","","","1","1","1","1"
"group_12804","","membrane protein",80,"","","","","","","",1,1,1,"1","1","1","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","1","1",""
"group_2497","leuB","3-isopropylmalate dehydrogenase",80,"","","","","","","",1,1,1,"1","1","1","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","1","1",""
"group_4368","glxK","glycerate kinase",80,"","","","","","","",1,1,1,"1","1","1","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",""
"group_11884","","lipoprotein putative",80,"","","","","","","",1,1,1,"1","1","1","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","","1","1","1","","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",""
"group_13528","gor","glutathione reductase",80,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","1","1","1"
"group_15155","","hypothetical protein",80,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"1","1","1","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","1","1",""
"group_3628","ppsA","PEP-utilizing enzyme family protein",80,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","1","1","1"
"group_7279","ydhF","aldo/keto reductase family oxidoreductase",80,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","1","1","1"
"group_6582","tktN","transketolase n-terminal section",80,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","","1","1","","","1","1","1","","","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","","1"
"leuA","","2-isopropylmalate synthase",80,"","","","","","","",1,1,1,"1","1","1","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","1","1",""
"group_11115","","membrane-fusion protein",80,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","1","1","1"
"group_13086","","membrane protein",80,"","","","","","","",1,1,1,"1","1","1","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","1","1",""
"paiA","","acetyltransferase GNAT family",80,"","","","","","","",1,1,1,"1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","","1","1","1","1","1","1","","1","","","","","1","1","1","1","1","1","1","1","1","1"
"pgaC","","glycosyl transferase",80,"","","","","","","",1,1,1,"1","","1","1","1","1","","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","","","","","1","","1","1","1","1","","","1","1",""
"phtE-truncation","","pneumococcal histidine triad protein E",80,"","","","","","","",1,1,1,"1","1","1","1","1","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","","","","","","1","1","1","1","1","1","1","1","1"
"macB_2","","ABC transporter permeae",80,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","1","1","1"
"salX","","ABC transporter ATP-binding protein",80,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","1","1","1"
"group_5649","","YwnB",80,"","","","","","","",1,1,1,"1","1","1","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","1","1",""
"group_13980","","hypothetical protein",80,"","","","","","","",1,1,1,"1","1","1","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","1","1",""
"graR","","DNA-binding response regulator",80,"","","","","","","",1,1,1,"1","1","1","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","1","1",""
"rsmF","","NOL1/NOP2/sun family protein",80,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","1","1",""
"pstB3_1","","phosphate ABC transporter ATP-binding protein",80,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","1","1",""
"group_13796","","hypothetical protein",80,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","1","1",""
"deoA","","thymidine phosphorylase",80,"","","","","","","",1,1,1,"1","1","1","","","","","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","1","1","1","1","1","1","1","1","1",""
"deoC","","deoxyribose-phosphate aldolase",80,"","","","","","","",1,1,1,"1","1","1","","","","","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","1","1","1","1","1","1","1","1","1",""
"tmpC","","lipoprotein",80,"","","","","","","",1,1,1,"1","1","1","","","","","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","1","1","1","1","1","1","1","1","1",""
"coaA","","pantothenate kinase",80,"","","","","","","",1,1,1,"1","1","1","","","","","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","1","1","1","1","1","1","1","1","1",""
"group_5553","","membrane protein (pseudogene)",80,"","","","","","","",1,1,1,"1","1","1","","","","","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","1","1","1","1","1","1","1","1","1",""
"group_4519","mobA","MobA/MobL family protein",79,"","","","","","","",1,1,1,"1","1","1","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","","1","1","","","","","1","1",""
"group_2337","","integral membrane protein",79,"","","","","","","",1,1,1,"1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","1","1",""
"group_16021","fepD_2","iron-compound ABC transporter permease",79,"","","","","","","",1,1,1,"1","1","1","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","","1","1","","","","","1","1",""
"group_19553","","hypothetical protein",79,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"1","1","1","1","1","1","1","","1","1","1","1","","","1","","1","","1","1","","","1","1","","1","1","1","1","","","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"group_6620","yhdJ","DNA modification methyltransferase M.XbaI",79,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","","1","1","1","1","1","1","","1","","","1","1","","1","1","1","","","1","1","1","","1","1","1","","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"spxA_3","","arsenate reductase-like glutaredoxin family protein",79,"","","","","","","",1,1,1,"1","1","1","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","","","","","","","1","1",""
"group_6898","","membrane protein",79,"","","","","","","",1,1,1,"1","1","1","1","","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","1","1","1"
"nnrD","","carbohydrate kinase",79,"","","","","","","",1,1,1,"1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","","","","","","","","1","1","1"
"gatC_1","","PTS system galactitol-specific family transporter subunit IIC",79,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","","1","1","1","","1","","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1","","1","1","","","","","1","1","1"
"leuD","","3-isopropylmalate dehydratase small subunit",79,"","","","","","","",1,1,1,"1","1","1","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","1",""
"yycG","","signal transduction histidine kinase",79,"","","","","","","",1,1,1,"1","1","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","","","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","","1","","1","1","1","1","","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1"
"leuB","","3-isopropylmalate dehydrogenase",79,"","","","","","","",1,1,1,"1","1","1","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","1",""
"cbpA","","choline binding protein A",79,"","","","","","","",1,1,1,"1","1","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","","","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","","1","","1","1","1","1","","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1"
"phoB","","DNA-binding response regulator",79,"","","","","","","",1,1,1,"1","1","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","","","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","","1","","1","1","1","1","","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1"
"group_3664","","major facilitator superfamily permease",79,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","","","1","1","","","1","1","1","","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","","1","1","1","1","1","1","","1","1","1"
"yvgN","","25-diketo-D-gluconic acid reductase A",79,"","","","","","","",1,1,1,"1","1","1","1","","","","1","1","1","1","1","1","1","1","1","1","1","","","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","","1","1","1","","1","1","1","","1","1","","","1","1","1","1","1","","1","1","1","1"
"group_8422","","lipase",79,"","","","","","","",1,1,1,"1","1","1","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","1","1",""
"gmuD_1","","glycosyl hydrolase",79,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","","1","1","1","","1","","1","1","1","1","1","1","1","","","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","1","1","1","1","1","1","1","1","1","1"
"group_402","IS1381-truncation","transposase-like protein IS1381 ISSpn7",79,"","","","","","","",1,1,1,"1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","","","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","","","","1","1","","","","","1","1","1","1","1","1","1","1","1","1"
"group_9947","","lipoprotein putative",79,"","","","","","","",1,1,1,"1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","","","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","","","","1","1","","","","","1","1","1","1","1","1","1","1","1","1"
"group_8048","","SAP domain-containing protein",78,"","","","","","","",1,1,1,"1","1","","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","","1","1","1","","","","","","1","1","1","1","1","1","1","1","1","1"
"group_11586","","integral membrane protein",78,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","","1","1","","","1","1","1","","","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","","1","","1"
"potH","","binding-protein-dependent transport systems inner membrane component",78,"","","","","","","",1,1,1,"1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","1","1","","1","1","1","","","1","1","1","","1","1","1","","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1"
"group_13496","agaS","tagatose-6-phosphate ketose/aldose isomerase",78,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","","","","1","1","","","1","","1","1","1","1","1","1","1","1","1","","1","1","","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","","1","1","1","1","1","1","1","1","","","1","1","1","","1"
"nplT_1","","neopullulanase",78,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","","1","1","","","1","1","1","","1","1","1","","1","1","1","1","1","1","","1","1","1","1","1","1","1","","1","1","1","","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","","1","","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1"
"group_9151","mgtB","P-type ATPase-metal cation transport",78,"","","","","","","",1,1,1,"1","1","1","","","","","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","1","1",""
"group_10464","rluA3","23S_rRNA pseudouridine synthase",78,"","","","","","","",1,1,1,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","","1","1","1","","1","","1","1","1","1","1","1","","1","1","1","1","","","1","","1","","1","1","","","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1",""
"dinF","","damage inducible DinF protein",78,"","","","","","","",1,1,1,"1","1","1","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","1","1",""
