"Gene","Non-unique Gene name","Annotation","No. isolates","No. sequences","Avg sequences per isolate","Genome Fragment","Order within Fragment","Accessory Fragment","Accessory Order with Fragment","QC","Min group size nuc","Max group size nuc","Avg group size nuc","11511_7#28","11511_7#57","11657_1#71","11658_2#28","11658_2#85","11679_1#23","11940_1#4","12162_1#87","12290_3#49","12290_3#63","12291_1#33","12291_1#34","12291_3#2","12291_4#63","12837_1#43","13353_7#28","13414_1#57","13414_1#88","13414_3#14","13415_4#93","13415_5#21","13415_5#25","13415_5#29","13415_5#53","13415_5#7","13470_1#12","13470_1#3","13670_3#20","13710_1#7","14257_1#11","14257_1#64","14410_8#31","14410_8#35","14412_1#13","14412_1#24","14412_1#33","14412_1#45","14520_4#13","14555_4#55","14555_4#92","14566_4#95","14673_1#54","14673_4#64","14673_4#73","14723_6#42","14723_6#45","14913_2#43","14913_5#84","14913_5#89","14913_5#9","14913_6#5","14913_7#28","14913_7#64","14936_4#12","14936_5#51","14936_5#62","15378_2#43","15378_3#25","15378_3#26","15378_3#46","15378_3#49","15378_4#21","15531_2#52","15531_2#65","15531_6#19","15608_2#68","15608_3#35","15608_3#91","15608_4#14","15608_4#3","15608_4#39","15608_4#40","15682_1#5","15682_2#76","15731_8#94","15841_2#73","15841_2#81","15841_4#32","15841_5#29","15841_5#75","15874_1#19","15995_1#105","15995_2#1","15995_2#111","15995_2#119","15995_2#126","15995_2#31","16288_3#44","16288_3#63","16288_3#69","16288_4#21","16288_4#29","16288_4#42","16288_4#7","16288_5#1","16288_5#13","16288_5#23","16288_5#48","16288_5#66","16288_6#20","16288_7#42","16288_7#48","16288_8#19","16288_8#21","16288_8#30","16288_8#31","16288_8#7","16288_8#75","16399_7#37","17059_6#44","17059_6#54","17059_7#4","17059_7#65","17138_3#65","17138_5#16","17150_4#15","17150_4#64","17150_5#6","17150_5#70","17150_5#85","17150_6#67","17175_4#24","17175_5#17","17175_5#62","17175_6#46","17175_6#81","17175_7#17","17175_8#47","17175_8#82","17428_8#148","17870_7#132","17870_7#151","17870_8#143","17870_8#174","17870_8#190","18456_1#15","19084_7#131","19084_7#149","19084_7#53","19084_8#174","19084_8#22","19084_8#71","19341_2#46","19341_3#101","19341_3#2","19341_3#20","19341_3#27","19341_3#3","19341_3#34","19341_3#40","19341_3#44","19341_3#46","19341_3#56","19341_3#60","19341_3#61","19341_3#81","19341_3#90","21053_8#150","21053_8#182","21127_1#185","21127_1#26","21127_1#71","21127_1#8","21127_2#103","21127_2#128","21127_2#13","21127_2#144","21127_2#152","21127_2#21","21127_2#41","21127_2#46","21127_2#48","21127_2#50","21127_2#92","21999_7#142","21999_7#165","21999_7#171","21999_8#49","22027_1#135","22667_7#125","22667_7#129","22667_7#147","22841_1#117","22841_1#130","22841_1#147","22841_1#149","22841_1#153","22841_1#159","22841_1#178","22841_1#18","22841_1#26","22841_1#27","22841_1#36","22841_1#39","22841_1#41","22841_1#58","22841_2#105","22841_2#106","22841_2#120","22841_2#23","22841_2#29","22841_2#32","22841_2#34","22841_2#49","22841_2#56","22841_2#60","22841_2#71","22841_2#74","22841_2#78","22841_3#118","22841_3#147","22841_3#168","22841_4#123","22841_4#15","22841_4#155","22841_4#167","22841_4#30","22841_4#36","22841_4#37","22841_4#41","22841_4#42","22841_4#63","22841_4#64","23164_8#101","23164_8#85","9789_2#1","9789_4#72","9789_5#76"
"pncG","","immunity protein",18,"","","","","","","","1","1","1","","","","1","","","","1","","","1","","","","","","","","","","","","","1","","1","1","1","","","1","","","","1","","","","1","","1","","","","","1","1","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_2430","","bacteriocin",18,"","","","","","","","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","1","","","1","1","","1","1","1","1","1","","1","","","1","1","1","1","1","1","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_858","","phage protein",18,"","","","","","","","1","1","1","","","","","","","","","","","","","","","","","","","","","1","","1","","","1","","","","","","","","","","","","","","1","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","1","","","","","","","","","","","","","","","1","1","","","","","","","","","","","","","","","","1","","","1","","","1","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","1","1","","","","","","","","","","","","","1","","","","","","","",""
"group_3498","","hypothetical protein",18,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits","1","1","1","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","","1","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","1","1","","","","","","","","1","1","1","","","1","","","1","","","","","","","","","1","","","","","","","","","","1","","","","1","","","","1","",""
"group_1027","","hypothetical protein",18,"","","","","","","","1","1","1","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","1","","","","","","","","","","","","","1","","","","","","","","","1","","1","","","","","1","","","","","","1","","","1","","1","","","1","",""
"group_2135","","hypothetical protein",18,"","","","","","","","1","1","1","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","1","","","1","1","","","1","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","1","","","","","","","1","","1","","","","","1","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_3123","","phage protein",18,"","","","","","","","1","1","1","","","","","","","1","","","","","","","","","","","1","","1","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","1","","","","","1","","","","1","","","","","","","","","","","","","","","","1","","","","","","","1","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","1","","","","","","","","","","","1","","","","1","","","","","","","","","","","","","","","","","","",""
"group_2443","hin","INT",18,"","","","","","","","1","1","1","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","1","","","1","","","","","","","","1","1","","1","","","","","","","","","","","1","1","","","","1","","","","","","1","","","1","1","1","","","1","",""
"group_2164","","Membrane protein",17,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","1","","1","1","1","","1","1","1","1","1","","1","","","1","1","1","1","","1","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_966","","phage protein",17,"","","","","","","","1","1","1","","","","","","","","","","","","","","","","","","","","","1","","1","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","1","","","","","","","","","","","","","","","1","1","","","","","","","","","","","","","","","","1","","","1","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","1","","","","","","1","1","","","","1","","","","","","","","1","","","","","","","",""
"group_2392","","hypothetical protein",17,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits","1","1","1","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","","1","1","1","1","1","1","1","","","","","","","","1","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","1","","",""
"group_936","","hypothetical protein",17,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits","1","1","1","","","","","","1","","","","","","","","","","1","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","1","","","","","","","","","","","","","1","1","1","1","1","1","","","","","","","","","","","","","","","","","","","1","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_1596","","peptidase",17,"","","","","","","","1","1","1","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","1","","","1","1","","","1","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","1","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","1","","","",""
"group_1301","","CAAX amino terminal protease family protein",17,"","","","","","","","1","1","1","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","1","1","","1","1","1","","1","1","1","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","1","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1"
"group_3592","","hypothetical protein",17,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","1","","","1","","","","","","","","1","1","","1","","","","","","","","","","","1","1","","","","1","","","","","","1","","","1","1","1","","","1","",""
"group_5380","","orf73",17,"","","","","","","","1","1","1","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","1","","","1","1","","","1","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","1","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","1","","","",""
"group_5381","","hypothetical protein",17,"","","","","","","","1","1","1","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","1","","","1","1","","","1","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","1","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","1","","","",""
"group_3386","","Phage protein",17,"","","","","","","","1","1","1","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","1","","","1","1","","","1","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","1","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","1","","","",""
"group_956","","GNAT family acetyltransferase",16,"","","","","","","","1","1","1","","","","","","","","","","","","","","1","","","","","","1","","","","","","","","","","","","1","","","","","","","","","","","","","1","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","","","","","","","","","","1","","","","","","","","","","","","","","","1","1","1","","","","","","","","","1","","","1","","","1","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_683","dps","DPS family peroxide resistance protein",16,"","","","","","","","1","1","1","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","1","","","","","","","","","","","1","","","","1","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","1","","","","","","","1","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","1","","","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_1386","","hypothetical protein",16,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits","1","1","1","","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","","1","1","1","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","1","","","","","","","","","","","","","","","","","1","","","","","","","1","","","1","1"
"thiJ.2","","ThiJ/pfpI family protein",16,"","","","","","","","1","1","1","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","","1","1","1","","1","1","1","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1"
"group_1592","","phage protein",16,"","","","","","","","1","1","1","","","","","","","1","","","","","","","","","","","1","","1","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","1","","","","","1","","","","1","","","","","","","","","","1","","","","","","1","","","","","","","1","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"nanB","","sialidase B (Neuraminidase B)",15,"","","","","","","","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","1","","1","","1","","1","1","","1","1","","1","","","","","","","1","1","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_1288","","helix-turn-helix domain-containing protein",15,"","","","","","","","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","1","","1","1","","1","1","","1","","","","","","","1","1","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"gatB_1","","putative transposase",15,"","","","","","","","1","1","1","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","1","","","","","1","","","","","","","","","","","","","","","","","","","1","1","","1","1","1","","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1"
"group_830","","putative transposase",15,"","","","","","","","1","1","1","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","1","","","","","1","","","","","","","","","","","","","","","","","","","1","1","","1","1","1","","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1"
"group_1841","","phage replication protein",15,"","","","","","","","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","","1","1","1","1","1","1","","","","","","","","","1","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","1","","",""
"group_1949","","Phage capsid family",15,"","","","","","","","1","1","1","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","1","1","","1","1","1","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","1","1"
"group_2077","","bacteriophage pi2 protein 37",15,"","","","","","","","1","1","1","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","1","1","","1","1","1","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","1","1"
"group_3476","","hypothetical protein",15,"","","","","","","","1","1","1","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","1","1","","1","1","1","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","1","1"
"group_1697","","phage-related minor tail protein",15,"","","","","","","","1","1","1","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","1","1","","1","1","1","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","1","1"
"group_2076","","hypothetical protein",15,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits","1","1","1","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","1","1","","1","1","1","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","1","1"
"group_3109","","prophage LambdaSa2 terminase large subunit",15,"","","","","","","","1","1","1","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","1","1","","1","1","1","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","1","1"
"group_3251","","hypothetical protein",15,"","","","","","","","1","1","1","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","1","1","","1","1","1","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","1","1"
"group_3475","","phage head-tail adaptor",15,"","","","","","","","1","1","1","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","1","1","","1","1","1","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","1","1"
"group_3477","","phage portal protein HK97 family",15,"","","","","","","","1","1","1","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","1","1","","1","1","1","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","1","1"
"group_3108","","phi13 family phage major tail protein",15,"","","","","","","","1","1","1","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","1","1","","1","1","1","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","1","1"
"group_2570","","prophage LambdaSa2 protease",15,"","","","","","","","1","1","1","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","1","1","","1","1","1","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","1","1"
"group_3478","","prophage LambdaSa2 site-specific recombinase phage integrase family protein",15,"","","","","","","","1","1","1","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","1","1","","1","1","1","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","1","1"
"group_2224","","phage protein",15,"","","","","","","","1","1","1","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","1","1","","1","1","1","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","1","1"
"group_5307","","bacteriophage transcriptional activator",15,"","","","","","","","1","1","1","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","1","1","","1","1","1","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","1","1"
"group_4184","","phage protein",15,"","","","","","","","1","1","1","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","","","","","","","","","1","","","","","","1","","","","","","","","","","","","","","","1","1","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","",""
